고객ID,평균순수익,평균수량,Accessories,Android,Apparel,Bags,Bottles,Drinkware,Gift Cards,Headgear,Housewares,Lifestyle,Nest,Nest-Canada,Nest-USA,Notebooks & Journals,Office,Waze,Clicked,Not Used,Used,성별,가입기간,총거래량,마지막거래주,일회성구매고객,거주지역
USER_0333,0.7317799999999998,2.5,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,남,3,4,37,1,Chicago
USER_0334,38.114515,1.4615384615384615,0.0,0.0,0.4342105263157895,0.019736842105263157,0.006578947368421052,0.09210526315789473,0.0,0.02631578947368421,0.07236842105263158,0.02631578947368421,0.006578947368421052,0.0,0.18421052631578946,0.0,0.10526315789473684,0.02631578947368421,0.5526315789473685,0.17763157894736842,0.26973684210526316,여,44,104,50,0,California
USER_0335,32.028041538461544,4.230769230769231,0.0,0.0,0.18181818181818182,0.00909090909090909,0.0,0.6909090909090909,0.0,0.00909090909090909,0.0,0.045454545454545456,0.01818181818181818,0.0,0.045454545454545456,0.0,0.0,0.0,0.8363636363636363,0.045454545454545456,0.11818181818181818,남,42,26,35,1,Chicago
USER_0336,196.209,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,여,18,1,42,1,Chicago
USER_0337,105.12344200000003,1.6,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.0,0.25,0.0,0.5,0.125,0.375,여,39,10,0,1,Chicago
USER_0338,99.20125,8.5,0.4227941176470588,0.0,0.003676470588235294,0.011029411764705883,0.0,0.0,0.0,0.0,0.0,0.11029411764705882,0.029411764705882353,0.0,0.06985294117647059,0.0,0.35294117647058826,0.0,0.5367647058823529,0.0661764705882353,0.39705882352941174,여,28,32,46,1,Chicago
USER_0339,63.366922580645166,15.193548387096774,0.0,0.0,0.01910828025477707,0.0021231422505307855,0.0,0.07643312101910828,0.0,0.004246284501061571,0.0,0.0,0.006369426751592357,0.0,0.01910828025477707,0.0,0.861995753715499,0.010615711252653927,0.8959660297239915,0.006369426751592357,0.09766454352441614,여,22,31,46,1,New York
USER_0340,49.88865404040405,2.7373737373737375,0.0,0.0,0.21033210332103322,0.01845018450184502,0.0,0.18450184501845018,0.0,0.014760147601476014,0.0,0.34317343173431736,0.0,0.0,0.11808118081180811,0.033210332103321034,0.07380073800738007,0.0036900369003690036,0.43911439114391143,0.14760147601476015,0.4132841328413284,남,23,99,30,0,California
USER_0341,89.1252080487805,1.2195121951219512,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.24,0.0,0.44,0.0,0.0,0.0,0.54,0.2,0.26,여,48,41,51,1,Chicago
USER_0342,92.03156444444443,2.111111111111111,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.0,0.2631578947368421,0.0,0.3684210526315789,0.0,0.5789473684210527,0.3684210526315789,0.05263157894736842,여,2,9,49,1,New York
USER_0343,66.96061979166667,5.208333333333333,0.016,0.0,0.04,0.128,0.002,0.416,0.006,0.0,0.0,0.136,0.02,0.0,0.048,0.0,0.174,0.014,0.68,0.144,0.176,여,6,96,40,1,California
USER_0344,132.489,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,여,21,1,0,1,Chicago
USER_0345,-4.3132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,30,1,0,1,California
USER_0346,-2.6322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,남,20,1,30,1,New York
USER_0347,90.81307500000001,11.125,0.0,0.0,0.056179775280898875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.0,0.8539325842696629,0.0,0.0449438202247191,0.8876404494382022,0.06741573033707865,남,7,8,44,1,New York
USER_0348,80.00024125,2.875,0.0,0.0,0.13043478260869565,0.0,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2826086956521739,0.0,0.08695652173913043,0.06521739130434782,0.43478260869565216,0.4782608695652174,0.08695652173913043,여,6,16,23,0,California
USER_0349,45.37705393939394,1.8181818181818181,0.0,0.0,0.31666666666666665,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.36666666666666664,0.05,0.7833333333333333,0.1,0.11666666666666667,남,46,33,31,0,Washington DC
USER_0350,45.83943279411765,1.4264705882352942,0.0,0.0,0.4536082474226804,0.030927835051546393,0.10309278350515463,0.0,0.0,0.030927835051546393,0.0,0.07216494845360824,0.0,0.0,0.27835051546391754,0.010309278350515464,0.020618556701030927,0.0,0.5670103092783505,0.13402061855670103,0.29896907216494845,남,14,68,30,1,New York
USER_0351,39.604825616438355,2.8219178082191783,0.0048543689320388345,0.0,0.20388349514563106,0.02912621359223301,0.0,0.08737864077669903,0.0,0.0048543689320388345,0.0,0.1650485436893204,0.0,0.009708737864077669,0.1407766990291262,0.0970873786407767,0.25728155339805825,0.0,0.35436893203883496,0.10194174757281553,0.5436893203883495,여,29,73,32,0,Chicago
USER_0352,75.9280284375,3.125,0.0,0.0,0.66,0.0,0.0,0.02,0.0,0.01,0.0,0.07,0.01,0.0,0.19,0.0,0.04,0.0,0.49,0.1,0.41,여,20,32,39,0,New York
USER_0353,80.20947044776119,1.1940298507462686,0.0,0.0,0.2875,0.0,0.0,0.0875,0.0125,0.0,0.0,0.0,0.1125,0.0125,0.4125,0.0,0.075,0.0,0.575,0.125,0.3,여,7,67,49,0,California
USER_0354,63.59297722222223,2.2222222222222223,0.0,0.0,0.175,0.0125,0.0,0.025,0.0,0.0125,0.0,0.0,0.0,0.0,0.2625,0.0,0.5125,0.0,0.275,0.0875,0.6375,남,17,36,35,1,New Jersey
USER_0355,26.111646666666662,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334,남,30,6,49,0,New York
USER_0356,9.800587142857138,4.142857142857143,0.0,0.0,0.06896551724137931,0.034482758620689655,0.0,0.3448275862068966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172413793103449,0.034482758620689655,0.0,0.4482758620689655,0.0,0.5517241379310345,남,21,7,11,1,Chicago
USER_0357,37.53706857142858,1.1428571428571428,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.75,0.0,0.25,여,35,7,17,1,New Jersey
USER_0358,59.76096471544716,2.8292682926829267,0.0,0.0,0.1235632183908046,0.008620689655172414,0.22126436781609196,0.22413793103448276,0.0,0.0028735632183908046,0.0,0.028735632183908046,0.020114942528735632,0.014367816091954023,0.1235632183908046,0.017241379310344827,0.20977011494252873,0.005747126436781609,0.5574712643678161,0.09482758620689655,0.34770114942528735,남,37,123,40,0,California
USER_0359,71.39192181818181,1.8181818181818181,0.03333333333333333,0.0,0.35,0.016666666666666666,0.0,0.25,0.0,0.0,0.0,0.0,0.11666666666666667,0.0,0.21666666666666667,0.0,0.0,0.016666666666666666,0.38333333333333336,0.11666666666666667,0.5,여,27,33,50,1,California
USER_0360,36.22475363636364,2.1818181818181817,0.0,0.0,0.4375,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.041666666666666664,0.0,0.0625,0.0,0.1875,0.020833333333333332,0.375,0.16666666666666666,0.4583333333333333,여,40,22,48,0,New Jersey
USER_0361,129.16835999999998,1.7142857142857142,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.25,0.08333333333333333,0.6666666666666666,여,33,7,12,1,Chicago
USER_0362,131.5313320754717,1.6037735849056605,0.0,0.0,0.023529411764705882,0.011764705882352941,0.0,0.0,0.0,0.0,0.0,0.047058823529411764,0.12941176470588237,0.047058823529411764,0.5411764705882353,0.0,0.2,0.0,0.5411764705882353,0.21176470588235294,0.24705882352941178,여,33,53,42,1,California
USER_0363,5.951633333333334,1.1111111111111112,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.4,0.2,0.4,남,14,9,28,1,California
USER_0364,99.78123541666666,6.25,0.0,0.0,0.08,0.4666666666666667,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.05333333333333334,0.0,0.05333333333333334,0.0,0.3333333333333333,0.0,0.12666666666666668,0.4866666666666667,0.38666666666666666,여,7,24,50,0,California
USER_0365,51.90567454545455,1.0909090909090908,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.4166666666666667,0.08333333333333333,0.5,남,42,11,49,1,Chicago
USER_0366,4.83226,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,여,38,1,23,1,New York
USER_0367,135.0659,1.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,여,35,2,6,1,California
USER_0368,98.29537777777779,13.333333333333334,0.0,0.0,0.016666666666666666,0.11666666666666667,0.0,0.7833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.03333333333333333,0.0,0.8916666666666667,0.06666666666666667,0.041666666666666664,여,5,9,43,1,California
USER_0369,96.78828923076922,3.5576923076923075,0.0,0.0,0.10270270270270271,0.005405405405405406,0.08108108108108109,0.08108108108108109,0.0,0.005405405405405406,0.0,0.005405405405405406,0.0,0.0,0.22162162162162163,0.0,0.4864864864864865,0.010810810810810811,0.6648648648648648,0.15135135135135136,0.1837837837837838,여,5,52,6,1,California
USER_0370,89.31993309090909,10.218181818181819,0.0,0.0,0.05338078291814947,0.0,0.0,0.06405693950177936,0.0,0.0035587188612099642,0.0,0.023131672597864767,0.0,0.0,0.03558718861209965,0.023131672597864767,0.7846975088967971,0.012455516014234875,0.9163701067615658,0.023131672597864767,0.060498220640569395,여,5,55,50,0,New York
USER_0371,28.02461642857143,7.5,0.0,0.0,0.07142857142857142,0.014285714285714285,0.009523809523809525,0.49047619047619045,0.0,0.0,0.0,0.004761904761904762,0.0,0.0,0.014285714285714285,0.0,0.3952380952380952,0.0,0.2857142857142857,0.20476190476190476,0.5095238095238095,여,4,28,22,1,New Jersey
USER_0372,-37.7505,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,남,35,1,14,1,New York
USER_0373,65.39564909090909,4.363636363636363,0.0,0.0,0.013888888888888888,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.006944444444444444,0.020833333333333332,0.0,0.1111111111111111,0.125,0.6944444444444444,0.0,0.2708333333333333,0.04861111111111111,0.6805555555555556,여,44,33,49,0,Chicago
USER_0374,67.86876037037038,2.6296296296296298,0.0,0.0,0.07042253521126761,0.22535211267605634,0.2112676056338028,0.028169014084507043,0.0,0.028169014084507043,0.0,0.056338028169014086,0.014084507042253521,0.0,0.18309859154929578,0.0,0.18309859154929578,0.0,0.6197183098591549,0.1267605633802817,0.2535211267605634,남,45,27,36,1,New York
USER_0375,92.28306551724138,2.896551724137931,0.0,0.0,0.05952380952380952,0.0,0.0,0.011904761904761904,0.0,0.011904761904761904,0.0,0.0,0.03571428571428571,0.023809523809523808,0.20238095238095238,0.23809523809523808,0.4166666666666667,0.0,0.42857142857142855,0.05952380952380952,0.5119047619047619,남,32,29,35,0,California
USER_0376,132.0029338028169,10.267605633802816,0.006858710562414266,0.0,0.01783264746227709,0.7146776406035665,0.0,0.05761316872427984,0.0,0.0,0.0,0.015089163237311385,0.01646090534979424,0.0,0.0644718792866941,0.0,0.1056241426611797,0.0013717421124828531,0.16598079561042525,0.7558299039780522,0.07818930041152264,여,6,71,47,0,New Jersey
USER_0377,109.5821256521739,1.434782608695652,0.0,0.0,0.06060606060606061,0.0,0.0,0.06060606060606061,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,0.6666666666666666,0.0,0.0,0.0,0.48484848484848486,0.18181818181818182,0.3333333333333333,여,17,23,50,1,New York
USER_0378,30.87288857142857,1.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,남,24,7,50,1,Chicago
USER_0379,37.99037277777778,4.5,0.0,0.0,0.12345679012345678,0.0,0.0,0.49382716049382713,0.0,0.012345679012345678,0.0,0.07407407407407407,0.0,0.0,0.04938271604938271,0.0,0.24691358024691357,0.0,0.37037037037037035,0.5432098765432098,0.08641975308641975,여,39,18,24,1,California
USER_0380,138.12066666666666,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925925925924,0.7407407407407407,0.0,0.0,0.8518518518518519,0.0,0.14814814814814814,여,40,6,11,1,New York
USER_0381,129.75582461538463,1.9230769230769231,0.0,0.0,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.68,0.0,0.08,0.0,0.36,0.28,0.36,여,22,13,48,1,Chicago
USER_0382,15.170000000000002,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,남,36,1,36,1,California
USER_0383,79.830725,11.75,0.0,0.0,0.02127659574468085,0.0,0.0,0.75177304964539,0.0,0.0,0.0,0.0,0.0,0.0070921985815602835,0.03546099290780142,0.0,0.18439716312056736,0.0,0.8368794326241135,0.07092198581560284,0.09219858156028368,여,31,12,44,0,New York
USER_0384,56.920677999999995,1.1,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.36363636363636365,0.0,0.2727272727272727,0.09090909090909091,0.6363636363636364,0.09090909090909091,0.2727272727272727,여,16,10,49,1,New York
USER_0385,14.806808333333334,10.166666666666666,0.0,0.0,0.03278688524590164,0.0,0.0,0.32786885245901637,0.0,0.0,0.0,0.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.5245901639344263,0.27049180327868855,0.20491803278688525,여,23,12,37,1,New Jersey
USER_0386,43.06836727272727,2.0,0.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.5454545454545454,0.045454545454545456,0.4090909090909091,여,10,11,41,1,California
USER_0387,93.571216,5.24,0.0,0.0,0.03816793893129771,0.015267175572519083,0.0,0.4122137404580153,0.0,0.0,0.0,0.0,0.007633587786259542,0.0,0.1297709923664122,0.0,0.3969465648854962,0.0,0.9007633587786259,0.015267175572519083,0.08396946564885496,남,30,25,51,1,Chicago
USER_0388,35.0831,3.857142857142857,0.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.7407407407407407,0.037037037037037035,0.0,0.14814814814814814,0.8148148148148148,0.037037037037037035,여,11,7,28,1,New Jersey
USER_0389,721.1705999999999,52.333333333333336,0.0,0.0,0.9936305732484076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006369426751592357,0.0,0.5477707006369427,0.45222929936305734,0.0,여,21,3,39,0,Washington DC
USER_0390,74.71758615384616,1.0769230769230769,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.42857142857142855,0.0,0.0,0.0,0.6428571428571429,0.0,0.35714285714285715,남,36,13,49,0,Chicago
USER_0391,58.272301666666664,1.4166666666666667,0.0,0.0,0.11764705882352941,0.058823529411764705,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.0,0.35294117647058826,0.0,0.058823529411764705,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.4117647058823529,여,38,12,5,0,New York
USER_0392,31.324133333333332,1.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,여,9,3,20,1,Chicago
USER_0393,0.9840000000000002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,여,16,1,27,1,Chicago
USER_0394,74.96459999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.6,0.0,0.4,여,22,5,4,1,New Jersey
USER_0395,47.727035,1.875,0.0,0.0,0.3,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.0,0.4,0.0,0.26666666666666666,0.23333333333333334,0.5,남,38,16,18,1,California
USER_0396,58.978903428571435,10.6,0.0,0.0,0.3288409703504043,0.29649595687331537,0.0,0.008086253369272238,0.0,0.0,0.005390835579514825,0.29649595687331537,0.01078167115902965,0.0,0.04043126684636118,0.0,0.013477088948787063,0.0,0.11590296495956873,0.16981132075471697,0.7142857142857143,여,40,35,51,0,Chicago
USER_0397,37.09040045454546,5.704545454545454,0.0,0.0,0.1394422310756972,0.0,0.0,0.13545816733067728,0.0,0.0796812749003984,0.0,0.32270916334661354,0.01195219123505976,0.0,0.035856573705179286,0.0,0.2749003984063745,0.0,0.3944223107569721,0.23904382470119523,0.3665338645418327,여,15,44,39,0,New York
USER_0398,61.20521192307693,3.4615384615384617,0.005555555555555556,0.0,0.08333333333333333,0.10555555555555556,0.005555555555555556,0.011111111111111112,0.0,0.011111111111111112,0.0,0.2777777777777778,0.005555555555555556,0.0,0.12777777777777777,0.17222222222222222,0.19444444444444445,0.0,0.5055555555555555,0.05555555555555555,0.4388888888888889,여,13,52,36,0,Chicago
USER_0399,143.81341166666667,11.4375,0.0,0.0,0.7358834244080146,0.03642987249544627,0.03642987249544627,0.0546448087431694,0.0,0.0,0.0,0.03825136612021858,0.0036429872495446266,0.0,0.03642987249544627,0.0,0.03825136612021858,0.020036429872495445,0.604735883424408,0.009107468123861567,0.3861566484517304,남,30,48,36,0,California
USER_0400,3.9692133333333337,1.2222222222222223,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.8181818181818182,0.09090909090909091,0.09090909090909091,여,34,9,37,0,New York
USER_0401,7.555924444444445,1.3888888888888888,0.0,0.0,0.4,0.2,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.28,0.28,0.44,남,49,18,34,1,Chicago
USER_0402,73.8829725,1.40625,0.0,0.0,0.28888888888888886,0.0,0.0,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.4666666666666667,0.0,0.17777777777777778,0.0,0.5333333333333333,0.15555555555555556,0.3111111111111111,여,48,32,39,0,Chicago
USER_0403,71.75562444444444,7.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.031746031746031744,0.0,0.0,0.7301587301587301,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.8095238095238095,0.1111111111111111,0.07936507936507936,여,10,9,1,1,New York
USER_0404,58.623088571428575,1.7142857142857142,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.25,0.25,0.08333333333333333,0.6666666666666666,여,3,7,48,1,New Jersey
USER_0405,23.345876153846156,1.358974358974359,0.0,0.018867924528301886,0.41509433962264153,0.09433962264150944,0.05660377358490566,0.07547169811320754,0.0,0.0,0.0,0.07547169811320754,0.0,0.0,0.1320754716981132,0.03773584905660377,0.09433962264150944,0.0,0.5849056603773585,0.07547169811320754,0.33962264150943394,남,41,39,25,1,California
USER_0406,115.03306230769232,12.346153846153847,0.0,0.0,0.01557632398753894,0.009345794392523364,0.0,0.003115264797507788,0.0,0.0,0.003115264797507788,0.0,0.0,0.0,0.08099688473520249,0.0,0.8878504672897196,0.0,0.8473520249221184,0.006230529595015576,0.14641744548286603,여,5,26,14,1,California
USER_0407,40.54308980392157,3.1372549019607843,0.00625,0.0,0.10625,0.0375,0.0,0.21875,0.0,0.00625,0.0,0.025,0.0,0.0,0.1125,0.00625,0.46875,0.0125,0.675,0.11875,0.20625,여,17,51,38,0,Chicago
USER_0408,100.5993,7.46875,0.0041841004184100415,0.0,0.1087866108786611,0.0,0.0,0.0,0.0,0.0,0.0,0.12552301255230125,0.0,0.0,0.09623430962343096,0.0,0.6485355648535565,0.016736401673640166,0.14225941422594143,0.24267782426778242,0.6150627615062761,남,50,32,28,0,New York
USER_0409,31.941307692307696,2.730769230769231,0.0,0.0,0.36619718309859156,0.19718309859154928,0.0,0.19718309859154928,0.0,0.0,0.0,0.18309859154929578,0.0,0.0,0.04225352112676056,0.0,0.014084507042253521,0.0,0.23943661971830985,0.04225352112676056,0.7183098591549296,남,24,26,16,1,California
USER_0410,82.5051432835821,4.970149253731344,0.0,0.0,0.12912912912912913,0.16516516516516516,0.0,0.03303303303303303,0.0,0.0,0.0,0.07507507507507508,0.042042042042042045,0.0,0.08108108108108109,0.0,0.45645645645645644,0.018018018018018018,0.44744744744744747,0.057057057057057055,0.4954954954954955,여,10,67,46,0,New York
USER_0411,107.84822727272727,1.309090909090909,0.0,0.0,0.125,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,0.027777777777777776,0.0,0.027777777777777776,0.125,0.0,0.5555555555555556,0.0,0.0,0.013888888888888888,0.5972222222222222,0.19444444444444445,0.20833333333333334,남,49,55,50,1,California
USER_0412,10.261644,1.6,0.0,0.0,0.125,0.125,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.375,0.5,0.125,여,14,5,29,0,California
USER_0413,7.087588,6.466666666666667,0.0,0.0,0.020618556701030927,0.05154639175257732,0.0,0.041237113402061855,0.0,0.0,0.0,0.10309278350515463,0.0,0.0,0.0,0.0,0.7835051546391752,0.0,0.5154639175257731,0.041237113402061855,0.44329896907216493,여,10,15,30,0,California
USER_0414,80.17625930434782,2.356521739130435,0.0959409594095941,0.0,0.18081180811808117,0.01107011070110701,0.0,0.025830258302583026,0.0,0.0,0.0,0.14760147601476015,0.06273062730627306,0.0036900369003690036,0.2066420664206642,0.0,0.25830258302583026,0.007380073800738007,0.5498154981549815,0.13653136531365315,0.31365313653136534,남,45,115,43,1,Chicago
USER_0415,73.81290249999999,1.825,0.0,0.0136986301369863,0.1643835616438356,0.0410958904109589,0.0273972602739726,0.0821917808219178,0.0136986301369863,0.0136986301369863,0.0,0.0,0.0273972602739726,0.0273972602739726,0.1917808219178082,0.3424657534246575,0.0547945205479452,0.0,0.4246575342465753,0.136986301369863,0.4383561643835616,남,6,40,46,0,Chicago
USER_0416,45.90948958333334,2.75,0.0,0.0,0.05303030303030303,0.007575757575757576,0.015151515151515152,0.06818181818181818,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.15151515151515152,0.18181818181818182,0.4772727272727273,0.0,0.49242424242424243,0.06060606060606061,0.44696969696969696,남,39,48,21,0,New York
USER_0417,74.13649512820514,8.846153846153847,0.0,0.0,0.02608695652173913,0.011594202898550725,0.017391304347826087,0.005797101449275362,0.0,0.002898550724637681,0.0,0.002898550724637681,0.008695652173913044,0.008695652173913044,0.0463768115942029,0.0,0.8492753623188406,0.020289855072463767,0.24347826086956523,0.11884057971014493,0.6376811594202898,여,22,39,43,0,Chicago
USER_0418,89.44275636363636,5.2727272727272725,0.0,0.0,0.09482758620689655,0.15517241379310345,0.0,0.6077586206896551,0.0,0.0,0.0,0.0,0.04310344827586207,0.0,0.09482758620689655,0.0,0.004310344827586207,0.0,0.8491379310344828,0.017241379310344827,0.1336206896551724,여,18,44,38,0,California
USER_0419,64.71899,10.583333333333334,0.0,0.0,0.06692913385826772,0.3543307086614173,0.0,0.4094488188976378,0.0,0.01968503937007874,0.0,0.0,0.003937007874015748,0.0,0.01968503937007874,0.0,0.12598425196850394,0.0,0.1968503937007874,0.5787401574803149,0.22440944881889763,남,32,24,40,1,California
USER_0420,-4.210775000000007,11.5,0.0,0.0,0.41304347826086957,0.0,0.0,0.028985507246376812,0.0,0.0,0.0,0.17391304347826086,0.0,0.0,0.0,0.0,0.38405797101449274,0.0,0.7101449275362319,0.26811594202898553,0.021739130434782608,여,7,12,1,1,New York
USER_0421,54.44580397058824,3.6323529411764706,0.0,0.0,0.10526315789473684,0.044534412955465584,0.08097165991902834,0.15384615384615385,0.0,0.012145748987854251,0.008097165991902834,0.1902834008097166,0.0,0.012145748987854251,0.11336032388663968,0.0,0.2793522267206478,0.0,0.5020242914979757,0.1700404858299595,0.32793522267206476,여,49,68,8,1,California
USER_0422,65.30145310344828,1.0344827586206897,0.0,0.0,0.43333333333333335,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,0.0,0.0,0.4666666666666667,0.1,0.43333333333333335,여,31,29,16,1,New York
USER_0423,48.848550967741936,6.924731182795699,0.0,0.0,0.08540372670807453,0.004658385093167702,0.0,0.17701863354037267,0.0,0.0015527950310559005,0.04503105590062112,0.17080745341614906,0.0,0.003105590062111801,0.040372670807453416,0.0015527950310559005,0.468944099378882,0.0015527950310559005,0.38198757763975155,0.16459627329192547,0.453416149068323,남,41,93,27,0,Chicago
USER_0424,50.19411717647059,4.052941176470588,0.0,0.0,0.1262699564586357,0.10159651669085631,0.001451378809869376,0.1204644412191582,0.0,0.008708272859216255,0.0,0.09724238026124818,0.01451378809869376,0.005805515239477504,0.07402031930333818,0.001451378809869376,0.444121915820029,0.0043541364296081275,0.45428156748911463,0.22931785195936139,0.3164005805515239,여,5,170,50,0,New York
USER_0425,77.23104215053763,3.849462365591398,0.0,0.0,0.2849162011173184,0.002793296089385475,0.0,0.06424581005586592,0.0,0.036312849162011177,0.0,0.00558659217877095,0.036312849162011177,0.002793296089385475,0.1005586592178771,0.0,0.4664804469273743,0.0,0.33798882681564246,0.07262569832402235,0.5893854748603352,남,39,93,39,1,Washington DC
USER_0426,5.904,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,여,32,1,37,1,California
USER_0427,32.68957704918033,3.180327868852459,0.0,0.0,0.22164948453608246,0.03608247422680412,0.0,0.030927835051546393,0.0,0.005154639175257732,0.0,0.18041237113402062,0.015463917525773196,0.0,0.05154639175257732,0.005154639175257732,0.4536082474226804,0.0,0.6030927835051546,0.07731958762886598,0.31958762886597936,여,41,61,39,0,Chicago
USER_0428,81.61736762711864,6.491525423728813,0.0,0.0,0.06005221932114883,0.0026109660574412533,0.0,0.005221932114882507,0.0,0.007832898172323759,0.0,0.3838120104438642,0.0,0.0,0.10182767624020887,0.0,0.4386422976501306,0.0,0.24804177545691905,0.587467362924282,0.16449086161879894,남,32,59,35,0,New York
